feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target_gold,taget_noisy_0.0,taget_noisy_0.1,taget_noisy_0.2,taget_noisy_0.3,taget_noisy_0.4,taget_noisy_0.5
0.48929264928305727,0.30756413035927943,0.497124716201069,0.7598773545813579,0.921456427758807,0.8499364045920476,0.766199814310731,0.36128851696959663,0.27727738430514615,0.18066212811086646,0.7707127129994472,0.8578153076389855,0.8260788749500098,0.9113974050831428,0.07388772027016655,0.8255373041815112,0.9435375786377278,0.372895333893727,0.5588868737546293,0.8414670488338081,1,1,1,1,1,1,1
0.9858025221120179,0.6702590438032432,0.8810632924175129,0.0652777383450146,0.7917550557612382,0.5568028594760419,0.7094394146557242,0.7453363964057591,0.6172678203299721,0.6928354375960337,0.43579639569790896,0.5091286578826891,0.06849060103418037,0.5954724584464149,0.38902927476145865,0.10245641536726124,0.010585833844989012,0.7931362914693075,0.6171641936460994,0.8826281128455143,1,1,1,1,1,1,1
0.2430406521938746,0.38760995525601016,0.5454392799047189,0.06729385890771222,0.1979586880788341,0.6945681057702606,0.8447507844813202,0.8331790868455174,0.6178340290701261,0.8414021224655491,0.11941504295189076,0.10986375068406817,0.6369554125042678,0.6964459193568934,0.7332458204421566,0.38908612124116226,0.2700213958522204,0.2986361982021599,0.9984445448680702,0.5054414847149941,0,0,0,1,1,1,1
0.7463827598624097,0.19131534234336756,0.5375399679121756,0.5012224100471926,0.7503357417600938,0.9246120129261457,0.2836772986181052,0.7985894896433208,0.40225834292957285,0.6978518473344019,0.6054776236433392,0.6581881261511218,0.3194512269954969,0.14379018099218255,0.7933742304596999,0.42437998147521294,0.802787942579105,0.5158316145586217,0.012595929998844402,0.8533106114416721,1,1,1,1,0,0,0
0.4759163420632191,0.7169391971391628,0.3467081257019564,0.36708269448124,0.6383714670005394,0.3926533426254629,0.5015337685885258,0.9009767050664007,0.7019525398447927,0.6269089507107515,0.7226376455857477,0.9359711172662403,0.7512212945130545,0.6831185003176092,0.9900313261990588,0.2725823730970247,0.34316549930262796,0.11097357974047795,0.28562921224735993,0.5095596441839589,1,1,1,1,0,0,0
0.18728400361003972,0.4560569140890234,0.2199480102863941,0.9609122951207568,0.524783924062559,0.33178042537772545,0.829196700794441,0.6268056697823895,0.6349539190539885,0.6302192696069662,0.6660589020711536,0.3459928900026187,0.6700178635733837,0.0269885697545047,0.1615573888983941,0.20830959492316825,0.5653472096796691,0.5823845796252602,0.1621820874487545,0.6874575747739244,0,0,1,1,1,1,1
0.6713393023570883,0.571924835083916,0.2622171311613606,0.9166483416504867,0.7528779159722497,0.6737463130255669,0.058932163177547014,0.9631474237563983,0.6010882086011422,0.7476921925453042,0.34042013230381496,0.3049664080325988,0.30592866071916647,0.6321201475014616,0.13916602353041574,0.8891440495487564,0.16676507211700087,0.7337003299807928,0.016725387246801504,0.8808838001704913,1,1,1,0,0,0,0
0.11613639465227077,0.4480070624494207,0.7818486970905144,0.5873547249401814,0.187424779323893,0.5548813928767462,0.20137075032276697,0.09855733857223592,0.09169478238412399,0.09341656292113454,0.4602543375957935,0.37077886916971614,0.7829577333126586,0.48660422535679004,0.9354606168537216,0.950178049204663,0.10124023968505413,0.7498501149886956,0.12527743316567252,0.9133338733299117,0,0,1,1,1,1,1
0.5564103392165021,0.44507296349657743,0.7447169286358114,0.16369691992601265,0.6599008895164209,0.6419121314333485,0.06531058198902118,0.48137394492011965,0.9267061446064098,0.6410416124745866,0.9518485662720172,0.26950338302485866,0.25384498648849374,0.9468523702482498,0.5298653186137349,0.6615759258428507,0.7814415516990662,0.5460857493417216,0.5040597962301443,0.4887423530300218,1,1,1,1,1,1,1
0.6166587930118436,0.304706247486524,0.9880629491773371,0.6669598704648418,0.31033542018937377,0.7776325818730044,0.22898206724525738,0.3283935899783724,0.514253881982869,0.8581670158608534,0.7687774210918586,0.6094284475938521,0.16354096095748283,0.8154553152873968,0.2558944815793004,0.11451456136801397,0.6601448644967239,0.9900884637675378,0.2125498959460682,0.6226579592266775,0,0,0,0,1,1,1
0.8831728945029594,0.82588289709608,0.8936014653475736,0.9592721868789827,0.6701113769310787,0.6067416546043691,0.0026383530430791335,0.6562558312394119,0.09991394301344281,0.46164655266310084,0.9344561573144543,0.28467557857394465,0.10025380513799209,0.03872414191407314,0.6769148549092484,0.7652295289026221,0.5125190453718164,0.026944283063134677,0.30330428573174206,0.9948902382605255,1,1,1,1,1,1,1
0.4889539569589608,0.5048063222266025,0.8509263967241771,0.22186957118866346,0.957298493769678,0.8938802796137608,0.7323369017418877,0.9455572884794354,0.2955033520591893,0.18321423196450393,0.9633785586179197,0.09342755156762195,0.6698837323486926,0.6435757656908946,0.7190240665431761,0.5567806881743731,0.1960549087074258,0.7469791289834966,0.16519601440834186,0.6807198256198477,1,1,1,1,1,1,0
0.9359933740406965,0.6978812215433794,0.4384685313547516,0.038515698562304634,0.9241965173217878,0.7647211374243378,0.13712062062725805,0.22803676330666633,0.1356293784087229,0.5944832723400572,0.4867567352381895,0.2647586731176045,0.42465048693737995,0.5600766966426416,0.48145668920666607,0.5162548624480056,0.6784712037242304,0.84040420668666,0.4448010540654871,0.17736554570208496,1,1,1,1,1,1,1
0.8214736864288066,0.08007191586195506,0.3913514447853137,0.3671633393284659,0.09141204114443191,0.35009267084931683,0.42733626427607785,0.22921244913791716,0.8371692950936387,0.6083528591299411,0.8224953483790315,0.9685470142753553,0.6841295655101004,0.593822995547112,0.9961299864934553,0.5809028200198385,0.6917004135462382,0.06336876636897237,0.9398481137760719,0.1166812789530528,1,1,1,1,1,1,1
0.09977540307296429,0.5557944402835188,0.38665562592778224,0.4127643295416983,0.16000048828624425,0.3040865801343522,0.5749244781950478,0.015328107902516153,0.6588032061905539,0.08297765504263388,0.36604360959749294,0.8331986187395157,0.043795112598355446,0.20244570169399134,0.7370208587696117,0.11181701486088247,0.19893084075762335,0.6514849879442961,0.033889857506712806,0.32057577333332665,1,1,1,1,1,1,1
0.09549511482166084,0.2103053302709076,0.17889653684198725,0.30280454434506565,0.06198043355451144,0.7688118070601966,0.9715391920415314,0.39372010297355753,0.24642564126763544,0.16103839329337621,0.9664815391133371,0.08142132933461754,0.24300777937958185,0.45892758219589813,0.9840193340334493,0.7714726746950148,0.05392018762307427,0.9854142559866654,0.17052206164611305,0.1531129582707208,1,1,1,1,1,1,1
0.5583356035249004,0.6606926256727909,0.7321557081890511,0.1818361567684309,0.37908546703187285,0.5397488325742004,0.4691673272207588,0.7123528483935085,0.9214479368896208,0.3895577136847581,0.7922828859439445,0.2338465672399488,0.8719557680076364,0.7434771841794775,0.020394058064542198,0.7516048006751596,0.166423611005043,0.522171638417024,0.36242041327880314,0.3396323905801878,1,1,1,1,1,1,1
0.3828896709648344,0.35986616018971485,0.971906627417008,0.8631195778659919,0.32244075168132635,0.13365031666208038,0.7311802704892362,0.32981183838875816,0.5824851412234352,0.40652417737000834,0.7808459273196544,0.10046799989295585,0.9840065660052856,0.5567137093507512,0.8995187428388157,0.7201553577822715,0.5148532086952636,0.6535294590952451,0.9242405232446831,0.005730862687079674,0,0,0,0,0,0,0
0.8447968578440639,0.8487950283991178,0.4713902345466908,0.9596053070394077,0.9192032848132222,0.7475345428353549,0.016480553341365667,0.24839330753609556,0.36549969908143976,0.8373532583270015,0.27623247997893485,0.307901461404675,0.016616681601592243,0.700599716194111,0.2749081523636111,0.016916682420550888,0.9934022163647308,0.11996850269283199,0.4259197291381487,0.8428976536860949,0,0,0,0,1,1,1
0.3670185973833032,0.4110864555910747,0.0849001472973232,0.45418074067266223,0.08796941063913377,0.8240343854708257,0.6514443581973386,0.7612770659411449,0.622472735472614,0.4255988252714411,0.7694249732625459,0.14838995065141758,0.7607336948748012,0.12244444850097869,0.3360503885420676,0.30711571222529854,0.15918791580764302,0.6546400172948555,0.25095150982418646,0.6093216483951963,1,1,1,1,1,0,0
0.4224619486242178,0.36802749687293845,0.6992828562000485,0.20488507762575814,0.5891920817916219,0.2072036519058963,0.5871903475654939,0.7063655107048568,0.776540733760447,0.05385543487232769,0.1269623102175702,0.12201477105764691,0.29163179718936494,0.6750013621343973,0.8479937645938034,0.0513833208244634,0.8573087385360249,0.00392916479865979,0.9447641216605824,0.42217769454469034,0,0,0,0,0,0,0
0.09710571923995204,0.05704512550705265,0.3993559811674302,0.8757153587028592,0.05371251218176154,0.7728088403506077,0.8501236132341989,0.5336711653362791,0.5486419692558278,0.6888687556073947,0.8436836061241505,0.752540834905379,0.44772445142843675,0.9916988736848502,0.901624590073191,0.46324444740497994,0.7861221441080991,0.9389732283845471,0.07471230014563957,0.5294083269400224,1,1,1,1,1,1,1
0.3891052626492475,0.4476700083803964,0.6460305858564378,0.48090147248425064,0.10278848372636973,0.6500286647796507,0.8801084047941838,0.6720293105509311,0.3306240147036088,0.4076835647927497,0.09299044459274963,0.055186958285937115,0.6664703084311642,0.9264050158688258,0.29933641118423027,0.1465096210989545,0.774454613787318,0.6973324603681162,0.07248443844080843,0.7995430703502763,0,0,0,0,0,0,0
0.8669797442204631,0.25377711027745,0.7451793427992865,0.07775104028221713,0.4577517657220155,0.5324502449898022,0.9129023627984233,0.8135535494387793,0.7732971620018897,0.01286493768321928,0.18226458302773152,0.9637436052136102,0.06007802171540444,0.12014273886509486,0.12169300186420895,0.1872862510906501,0.8051485494592949,0.6656639900216555,0.5585276642307068,0.026087611638831665,1,1,1,1,1,1,1
