feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target_gold,taget_noisy_0.0,taget_noisy_0.1,taget_noisy_0.2,taget_noisy_0.3,taget_noisy_0.4,taget_noisy_0.5
0.8644457780242946,0.21383087272606238,0.8375500027796154,0.2632438796919846,0.7970750414577359,0.32123533747141975,0.9271935375074534,0.7973245243383615,0.5599425264860939,0.3727047860027263,0.9890825942393936,0.2714977220505874,0.848595671868174,0.33778339591513795,0.31259602506093553,0.7004503602644061,0.5213375048018506,0.8685354975623184,0.6057388060301399,0.8164780986049014,0,0,0,0,0,0,0
0.07607255376382027,0.6115259629253942,0.6174629451624244,0.9630551492898703,0.9192570434872919,0.656260151693618,0.893325274360283,0.8813810346618595,0.5142261808559982,0.2513966454496871,0.27125758885192774,0.8237987792089414,0.29864403387367966,0.6018438249665695,0.19775345371999842,0.0864387207906182,0.056469192980387994,0.35809549202876756,0.6536815304371791,0.10058355171015343,1,1,1,1,1,1,1
0.0760518575517456,0.5403795131606595,0.9888556361192632,0.19335991093047988,0.026831957136976836,0.40875181339339584,0.27088492822718213,0.8640929850444727,0.9991282988425721,0.3392170797416516,0.19424692500866492,0.7563492558476841,0.9223008251395943,0.4982170710208297,0.4649250277789452,0.26247244177458273,0.6772668345193908,0.5158699968769265,0.7554863154512482,0.4660029715398508,1,1,1,1,0,0,0
0.9033865468737976,0.4162138001020085,0.6462299745885359,0.009617075936673602,0.9953069535400828,0.47668071651020494,0.527169701163424,0.24185891085635258,0.015162605945991836,0.20920427229169902,0.7986623913093013,0.8521304253200109,0.6183018386451844,0.6485697888055953,0.9310262008949814,0.6997540848341722,0.30574358835816107,0.2162244707246327,0.9816611466563567,0.16777899593003687,1,1,1,1,1,1,1
0.39933125587088747,0.9767291568591486,0.6557258477397713,0.7006065236812546,0.8187056068299617,0.7462077926677901,0.21836471005568703,0.7452018650269931,0.5103063324562314,0.381455638450669,0.37156239616922193,0.9324401965736696,0.00012060839258243305,0.7934025359317992,0.9934475964231485,0.12680640855543757,0.7836047838420097,0.7458249326721202,0.28550275443022133,0.39642361072425014,1,1,1,1,1,0,0
0.8225858232533313,0.362236599912677,0.009366123597064013,0.8399169150684727,0.7320997231588892,0.28180836674920995,0.9887502361417077,0.22641168341655027,0.5983135592112185,0.9459997680207037,0.7476265675709761,0.7588273260457786,0.8000358055834672,0.6303654744474977,0.5054524183715005,0.8930472988704257,0.7111003278533754,0.6563154979890357,0.096643186430871,0.6251196187871301,0,0,0,1,1,1,1
0.6070836727639439,0.21971426004696448,0.1765747359458789,0.4185138368531278,0.7490350659235426,0.8332503520720835,0.9126692119395896,0.952846427094151,0.46667970770241773,0.0709678513266172,0.7302167661566185,0.7209737617869715,0.22064335925499456,0.8722453857706728,0.6277332367762002,0.1619132583859404,0.11240047561501099,0.9241568639833861,0.4627269444026676,0.49124357063031554,0,0,1,1,1,1,1
0.84491722888975,0.025645301040194024,0.08188200650694177,0.2268345436060737,0.7855417446273036,0.35301217957974074,0.8953182921055951,0.7954323198843981,0.6113092993017544,0.06924822877635572,0.6404284669870918,0.49262375975019257,0.07080936069829202,0.36925898325816064,0.45763034487539744,0.3762886609232766,0.3484739293114777,0.27297631684650825,0.8284353066244309,0.40772806698751196,0,0,1,1,1,1,1
0.8777235524327862,0.8316571124454919,0.8656956848510982,0.6972903589733257,0.21353806972683187,0.2311307853895309,0.7941651535086011,0.6635267891524991,0.23679588190063494,0.44601446066524564,0.6622879113243823,0.6999306465222781,0.6692692678480842,0.3939549044677353,0.6249670251178683,0.3748021543798573,0.6250416990207671,0.06954097473148801,0.002326032017465396,0.9515630559479173,1,1,1,1,1,1,1
0.504418818392034,0.6528738272879012,0.04599422774725592,0.9313893110845065,0.8237472584456178,0.3992737607438136,0.30042648001353567,0.2553642850833201,0.42242842820258086,0.22754400232228966,0.7169260442772479,0.43915025141079755,0.07706170325286366,0.5982205128653568,0.810042597067629,0.7717713781471406,0.29148370044735594,0.7641234287736087,0.7528612757860166,0.11136717137849605,0,0,0,0,0,0,0
0.08984833849581231,0.6192094505478373,0.5277666221633043,0.1789967320503224,0.10442908685156516,0.6520039909953413,0.8934750964935123,0.7162128719152833,0.3195525816923046,0.21601962359883353,0.642696233373986,0.13556433657039346,0.0012230947681997062,0.8607830116176136,0.9258701491378124,0.3097852597372771,0.1747134930858164,0.01394817749341537,0.83680704622407,0.8972665505013171,0,0,0,0,0,0,0
0.7022973011038588,0.838641335292229,0.9543115176351433,0.19439241153168363,0.18217176727765927,0.43364473746962384,0.7210821746973197,0.5414607389446892,0.8398861821795957,0.33015353594200336,0.1751899835082934,0.9084425880819474,0.2920124736308216,0.6754319026962597,0.7113005884176735,0.4071690947209977,0.21611173525754512,0.9616305779440911,0.6108461763132946,0.37117923595600555,1,1,1,1,1,1,1
0.41143196127744075,0.4302413254053371,0.7893283106731448,0.4687055011522526,0.3033147611518341,0.7825880882903204,0.03783979715048014,0.9209867466208888,0.34967635122427176,0.0010493738797210383,0.26420210652087817,0.3761489629611331,0.4602480078663309,0.41452234498836016,0.16517918419868605,0.4472156954922477,0.5049197216553274,0.9709240816649629,0.9061695509391785,0.12619634393047374,1,1,1,1,1,1,1
0.03173161687157189,0.721368371179802,0.4516958266104547,0.5142250505806926,0.015143784271044902,0.42222643429314566,0.1694817972215693,0.2594344092621139,0.7798555307521366,0.6024679236946049,0.4181662267032713,0.14951688510726469,0.6828877335271203,0.19104177388246646,0.801085690252601,0.009748120187120568,0.039064423999569,0.12839817889948102,0.5248245251050896,0.6505894964012873,0,0,0,0,0,0,0
0.21364933583161005,0.12649925027095632,0.6186518164376045,0.18269383282421836,0.5584766148815583,0.5074866586460803,0.15722533955493834,0.052259126823719915,0.8600353224651847,0.3146914050350983,0.19341699363289933,0.6855198074226863,0.9945990334551107,0.17587839214997014,0.6305232069612503,0.8794667947869508,0.5171333219234647,0.48660250069850286,0.3924077180490989,0.6115858448276196,1,1,1,0,0,0,0
0.5463140437443508,0.6142554198793114,0.6724122240157295,0.6594849746269269,0.1121360951359951,0.3627477124674705,0.831373570396368,0.4065387360946827,0.7460491997021845,0.639918633942369,0.6912883130933327,0.11767178030905578,0.6895821902574839,0.918794776793167,0.8310887665061546,0.7434527273513418,0.23945149118101916,0.1816724271823269,0.010214519210195672,0.24155097292107375,0,0,0,1,1,1,1
0.9299456096955611,0.47646572077465443,0.9517894940009528,0.6601680418196526,0.4829510344854574,0.7782903042859122,0.4455527836869497,0.23558307298004733,0.08978030764798806,0.7702325051677663,0.1292813380126736,0.796055380155644,0.0617737454030961,0.8454285663302946,0.32786953978711497,0.31509026054612854,0.05968603364910541,0.997100749528664,0.3187388858269682,0.24822846844046764,1,1,1,1,1,1,1
0.9856194351852582,0.8265560239133857,0.6079540313525106,0.7922667261688496,0.7292074570949751,0.5840948181450198,0.10722443376190127,0.5022998882862391,0.6912775859311223,0.5869732930560317,0.9328577489109022,0.10095682654113369,0.22553268633746093,0.1349090268874764,0.9566292100657424,0.12296842806862185,0.12652147589056684,0.7005036828143225,0.2671649391454193,0.03649217141382877,0,0,0,0,0,0,0
0.006868704992136876,0.017249297844541434,0.7703691573442544,0.7336936128944253,0.3133987133970765,0.9476061542916742,0.6961428050805523,0.3087465736490016,0.6894799886548404,0.8667572171780399,0.6680002596567407,0.9304560793294057,0.9533442276295991,0.33968820978235925,0.06543646873923425,0.38447789876377736,0.799217176016982,0.7632769818494618,0.8461651359607233,0.3912525410636194,0,0,0,0,0,0,0
0.635195776819577,0.7157850565347315,0.5763908353574407,0.8334464969008554,0.7158505754428206,0.46794792784301575,0.5278031243448257,0.23676720249385863,0.8711667487030685,0.2502430165699836,0.8427037353153861,0.2685514887624769,0.9566229684741808,0.11651157818018743,0.9170172550875569,0.3452361497653217,0.3479061074669134,0.858533080324932,0.01632874920277183,0.4888854593414216,1,1,1,1,1,1,1
