feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target_gold,taget_noisy_0.0,taget_noisy_0.1,taget_noisy_0.2,taget_noisy_0.3,taget_noisy_0.4,taget_noisy_0.5
0.9485844771589338,0.3636537147792983,0.48389875625283874,0.9990179348675894,0.9173395780138683,0.9064218592182013,0.705296407245671,0.7990588282285506,0.14361506037757044,0.6471842074576605,1,1,1,1,1,1,0
0.026221630908858984,0.8549917676716945,0.9173564682468688,0.5323595063577595,0.840163864800297,0.5328877510321783,0.4788222935796804,0.6884382999561269,0.4098449181289814,0.2254933918394626,1,1,1,1,1,0,0
0.21891583405888915,0.569556678652869,0.7322177701027772,0.1480042860170021,0.29916832438922014,0.35063699333423914,0.5556370372023842,0.5200752596467176,0.20244490119038505,0.2731067494902707,0,0,0,0,0,0,0
0.6630905056147613,0.7745297951137794,0.9293036809309287,0.45114666875002074,0.4196000177499516,0.9576318122269709,0.23860850016121382,0.08697248637587374,0.11440815322346376,0.6671002598648677,1,1,1,1,1,1,1
0.39277092045679773,0.21521832686305653,0.25241840679471295,0.7783863310621656,0.4983425236987289,0.8985436907245136,0.13963019646221753,0.3322043526017383,0.2977954813548206,0.7810868733151198,1,1,1,1,1,1,1
0.5440158898609031,0.783890139461098,0.7589320244005258,0.09889214519959777,0.09309326030812226,0.6738891973465753,0.7613480385131622,0.7288801988834254,0.6149533629400495,0.7142779873221508,0,0,0,0,0,1,1
0.8563188572509647,0.25717689112354647,0.913432116914762,0.038644684406474616,0.07318821047674862,0.47526480108691105,0.9498973773275936,0.1982320415467418,0.7612845445532905,0.16825598199080538,1,1,1,1,1,1,1
0.8184754256403743,0.4402509340496106,0.617638034287301,0.17999318422945654,0.8256065609744709,0.6803637857493167,0.035886844657017636,0.5405970677161224,0.7160375800444773,0.5339657483368094,1,1,1,1,1,1,0
0.9522650947698413,0.9951386771357925,0.8843174638416038,0.15724368536597788,0.800745816936334,0.4897114371080985,0.6220210728847959,0.23880416249724346,0.4281597229298699,0.45446747522978503,0,0,0,0,0,0,0
0.8586943530551298,0.3393064801021082,0.35654497083320136,0.40399603371747284,0.4637256254426875,0.002101467091384257,0.6753286824511994,0.7826052608821803,0.9313820937204667,0.8973381907737474,0,0,0,0,0,0,0
0.5781640239365707,0.6326599810087447,0.7980654020728585,0.2630274574672533,0.3813821971663667,0.4500972857845149,0.5916724539565152,0.17270104323801294,0.7581761011424215,0.5416411040277723,1,1,1,1,1,0,0
0.8013602909703725,0.12600883231690407,0.354446550507736,0.31055866374433694,0.3567158209928748,0.4340887727865501,0.7314381432330387,0.21564528312475428,0.8117686106245469,0.3807533011555674,1,1,1,1,1,1,1
0.7029865794567652,0.3855472914105854,0.34546188441126136,0.8807941789900042,0.5672655709763578,0.5393860526147584,0.6431859350286877,0.9745980841420369,0.7057712479017788,0.6078441163004671,1,1,1,1,0,0,0
0.04475519000988515,0.5682414020559396,0.10302983401712207,0.5170526839999525,0.7168913097903071,0.9765465658581066,0.1812064974335984,0.42909368939478887,0.9585975903949989,0.2276473059420192,1,1,1,1,1,1,1
0.3525302513208234,0.23828327667849236,0.8025601064284952,0.4537985674920473,0.2049145600511979,0.15830077059937497,0.6997335574572165,0.8589454794757363,0.256705689940271,0.7022372563929116,1,1,1,1,1,1,1
0.6678849281487043,0.179536168825415,0.3374715919287332,0.030530504450861473,0.7926044276106509,0.20407697980477202,0.977464677780387,0.07307840718324998,0.6521834517528412,0.936731197028153,1,1,1,1,1,1,0
0.14351572180968042,0.7412350756930822,0.787068365830021,0.8895995174360337,0.6268606199097659,0.3132434131104719,0.399638415779464,0.7615573484441549,0.6482881349086261,0.6232170192940871,1,1,1,0,0,0,0
0.10463008813578978,0.41213144988317263,0.10905599975775093,0.7198839935125342,0.21076825889257889,0.061527894121191085,0.6374676181650067,0.1516348700432566,0.9508699341994863,0.11758190003662738,1,0,0,0,0,0,0
0.9555015898371616,0.236472799980607,0.6148238706807572,0.9815382526686525,0.16529511806340458,0.9874973236750366,0.42064471065311615,0.4575539203975726,0.7305914316375565,0.6575080468230948,1,1,1,1,1,1,0
0.6786061508144066,0.13794632111752259,0.7821869082776441,0.23447683423750865,0.5743754128635998,0.05758171835654535,0.9578377344300787,0.8108553644163029,0.594915933407241,0.12097894961089672,1,1,1,1,1,1,1
0.9460380299621958,0.9634532117872503,0.0038295315644443217,0.731964798284337,0.41569540827856577,0.9007720678543223,0.8658322195651907,0.4035836788029695,0.19856919139207208,0.1739945970964193,0,0,0,0,0,0,0
0.9546189310548325,0.3247927096658042,0.5189368053015473,0.19797934105244275,0.40895042040807417,0.8071741464994596,0.6455031307377642,0.6583548601362826,0.3691910086160327,0.828172860092539,1,1,1,0,0,0,0
0.9616049917279448,0.33887872364193894,0.6203563547726293,0.84661208753964,0.10493687154293752,0.46581580706293424,0.020022544489651906,0.2909208458216176,0.6042344470156853,0.8357461691160847,1,1,1,1,1,1,1
0.325281174818953,0.3374081250451768,0.4042813941800897,0.2759505887871032,0.44654826621933674,0.1359839863746498,0.5429836995039644,0.17760031306351054,0.26514429237621273,0.00020487378387346045,1,1,1,1,1,1,1
0.3247116766745466,0.5017906751036498,0.6755387386435089,0.42686511024058815,0.1514939846874267,0.47912899901461514,0.7659921787272328,0.8043829960581946,0.3049978182611798,0.5069502208607244,1,1,1,1,1,1,1
0.22804894211677207,0.9435156325236981,0.04354488901255793,0.7519499769578368,0.15459231523284112,0.8986157392768314,0.8270770643080003,0.3116315182650403,0.63949012126906,0.2636530030420897,1,1,1,0,0,0,0
0.7540692787509163,0.2000916194833532,0.8427592577049251,0.1928510775964941,0.14228102023248634,0.3181613488393029,0.8650126112047719,0.6932017609449884,0.9869504419387188,0.5983946209396658,1,1,1,1,1,1,1
0.3275080404366626,0.15079651747468203,0.7792820053192275,0.1334301247204457,0.3982751681699447,0.7154873595572475,0.6794195380362832,0.3796128158368768,0.6238084584578533,0.38239853232037124,1,1,1,1,1,1,1
0.0435047738602683,0.4094595363636989,0.5361943709224763,0.12411775375687994,0.37606143830881844,0.7135928751720343,0.24172178244911124,0.5529614407899689,0.8723339837224022,0.12148530375278122,1,1,1,1,1,1,1
0.9917280944677775,0.32500531231703267,0.016837426947182044,0.8309950896009155,0.45637153526457674,0.03837836417253837,0.7493248414770005,0.42869839781056684,0.6581475810796947,0.3006453781465621,1,1,1,1,1,1,1
0.3148929416978088,0.6251477913361626,0.3113126346478229,0.025099369081940548,0.8988323219761881,0.22542866751991508,0.10450487274996167,0.8696722724670214,0.3827321119404665,0.4069980811982532,0,0,0,1,1,1,1
0.38753197143020546,0.8660666113905197,0.543617849161142,0.10059663901351701,0.5939222666288383,0.6077332465940027,0.3356893732244346,0.7224225397875035,0.8991246560089975,0.8753106947506933,1,1,1,1,0,0,0
0.25203177804264665,0.07366530510153524,0.0367828835245646,0.5189163568032119,0.5476336017083877,0.17275446221888802,0.1697081241500834,0.72931440653605,0.6286395249744993,0.5055856804413478,1,1,1,1,1,1,1
0.6518622863559803,0.5249150650035784,0.7735850940918516,0.04374131670617443,0.5112322589234466,0.969137107870623,0.19072428396338093,0.07041262479783872,0.4869091658590522,0.7043496498164109,1,1,1,1,1,1,1
0.4563058848333852,0.38231751210447007,0.9372390701518509,0.9675331289240237,0.7061049533502927,0.7511320711423249,0.0903114959370237,0.9868330235355165,0.4075585014696045,0.13818902033614955,1,1,1,1,1,1,1
0.6441123758104637,0.506915857679304,0.14752872219848334,0.35671774242433163,0.654678507870162,0.17233154955068086,0.39287489693053035,0.687963088782195,0.23007060705731097,0.40442894436523047,1,1,1,1,1,1,1
0.00810542871859199,0.12479409019250953,0.4222109341093456,0.8403511731550194,0.0796354366465939,0.09064392389469467,0.3643345150559616,0.2466167263035568,0.5516414684353272,0.8147720767810086,1,1,1,1,0,0,0
