feature_0,feature_1,target_gold,taget_noisy_0.0,taget_noisy_0.1,taget_noisy_0.2,taget_noisy_0.3,taget_noisy_0.4,taget_noisy_0.5
0.6315112448512342,0.3611611010647665,1,1,1,1,1,1,1
0.9648647844625028,0.922269168411767,1,1,1,1,1,1,1
0.5880581865436749,0.8543148782893235,1,1,1,1,1,1,1
0.9148255640749478,0.7994830772923672,1,1,1,1,1,0,0
0.5653284655168923,0.19134178340083197,1,1,1,1,1,1,1
0.6071734302809345,0.03298384750413075,1,1,1,1,1,1,1
0.5861632939956877,0.8380884234195854,1,1,1,1,1,1,1
0.0324418146621519,0.8434170186680415,1,1,1,1,1,1,1
0.47633462125381865,0.04581136124842078,1,1,1,1,1,1,1
0.6047945427623149,0.46060385849995933,0,0,0,0,0,1,1
0.5661391975081558,0.5688321530009579,0,0,0,0,0,0,1
0.5943732455438864,0.510473660091711,0,0,0,0,0,1,1
0.053675242290458614,0.7556226461336227,1,1,1,1,1,1,1
0.7302302855291241,0.4533574905900184,1,1,1,1,1,1,1
0.6819248229898066,0.3232493298231305,1,1,1,1,1,1,1
0.5003489527044579,0.19894122370101808,1,1,1,1,1,1,1
0.22755917893500632,0.21312156752511324,1,1,1,1,1,1,1
0.3255963770726249,0.15838263018011423,1,1,1,1,1,1,1
0.12069795658200477,0.5753361350483313,1,1,1,1,1,0,0
0.6502266953649523,0.3492266259824871,1,1,1,1,1,1,1
0.11456488002539567,0.9199901270317493,1,1,1,1,1,0,0
0.14792833809700245,0.7714809428532764,1,1,1,1,1,1,0
0.30330760378254296,0.2388268676483407,1,1,1,1,1,1,1
0.6322681494005284,0.12883089689718052,0,0,0,1,1,1,1
0.5392709173022517,0.4468619424907976,0,0,0,0,1,1,1
0.8042472359468997,0.8382924205643405,1,1,1,1,1,1,1
0.3821266763442316,0.48011074201687876,1,1,1,1,0,0,0
0.6705246041516009,0.7857054211538865,0,0,0,1,1,1,1
0.3856508358784867,0.9459473192407667,0,0,0,0,0,0,0
0.5811535830095451,0.5031048557174977,0,0,0,0,0,1,1
0.8091706539962343,0.8748693875437478,1,1,1,1,1,1,1
0.698174919178955,0.8442551552875673,0,1,1,1,1,1,1
0.618086158931101,0.539875854578794,0,0,0,0,0,1,1
0.3401822600344032,0.41791075549838097,1,1,1,1,1,1,1
0.3313523652465997,0.22706022639017043,1,1,1,1,1,1,1
0.8399590175764101,0.03064110420802091,0,0,0,0,0,0,0
0.32816049746523057,0.9164597326320721,1,0,0,0,0,0,0
0.07146682166227936,0.5417936585020796,1,1,1,1,1,1,0
0.2368198173182129,0.5408567386536554,1,1,1,0,0,0,0
0.18531766314989118,0.715490895760308,1,1,1,1,0,0,0
0.6735754865348513,0.7635040384160309,0,0,0,0,1,1,1
0.024761905488501545,0.28185617704225796,0,0,0,0,1,1,1
0.4343872688958277,0.4235025973462049,0,0,1,1,1,1,1
0.38401546083525895,0.5586882002915511,0,0,0,0,0,0,0
0.5078420832742235,0.24557428883244903,1,1,1,1,1,1,1
0.6041221265369733,0.384397541485452,1,1,1,1,1,1,1
0.7137474683086283,0.18424324859154106,1,1,1,1,1,1,1
0.3038578986583059,0.8476579046872791,1,1,0,0,0,0,0
0.7347269869733203,0.7702944572287977,0,0,0,1,1,1,1
0.5313334955387975,0.630707558409097,0,0,0,0,0,0,0
0.6476054620477582,0.370737704838054,1,1,1,1,1,1,1
0.5340687693817355,0.5052406998593315,0,0,0,0,0,0,1
0.32545774285184337,0.936356713700648,0,0,0,0,0,0,0
0.7246631981365348,0.8647318606534462,1,1,1,1,1,1,1
0.5773501594977946,0.22490730921968827,1,1,1,1,1,1,1
0.8942626286637098,0.9156884515182477,1,1,1,1,1,1,1
0.15018188618127515,0.45498213729187176,1,1,1,0,0,0,0
0.13976824005347321,0.5665793507994485,1,1,1,1,1,0,0
0.45803681644084804,0.012009091208174172,1,1,1,1,1,1,1
0.468968498651808,0.022554571051826122,1,1,1,1,1,1,1
