feature_0,feature_1,feature_2,feature_3,feature_4,target_gold,taget_noisy_0.0,taget_noisy_0.1,taget_noisy_0.2,taget_noisy_0.3,taget_noisy_0.4,taget_noisy_0.5
0.13414580612677063,0.45694844420434355,0.2585986023529424,0.3340984826249097,0.4313145670057946,0,0,1,1,1,1,1
0.16736359254079902,0.41767274479953254,0.19232231747701523,0.8618983015063043,0.25074050162313044,0,0,0,1,1,1,1
0.5332256377162181,0.6895830347593073,0.39853357880106033,0.8626136837023688,0.5633093417462235,1,0,0,0,0,0,0
0.5646009908180026,0.7970279985537481,0.6967705156176759,0.09479960372024154,0.08888590444349331,1,1,1,1,0,0,0
0.7856483998347455,0.05669662185398816,0.14216160580674664,0.5353901833105313,0.24452467019765978,1,1,0,0,0,0,0
0.8359506003570192,0.7490421958718071,0.004183027398075301,0.6313717978090856,0.49667158972399517,0,0,0,0,0,0,0
0.37223193739128535,0.32717339368555665,0.5474707692617875,0.8036791061159646,0.9032869422669121,0,0,0,0,0,0,0
0.9621370512059993,0.5226643053198733,0.9191869589335776,0.2429048979401469,0.7979626395342139,0,0,0,0,1,1,1
0.8724774088799776,0.005962596073994186,0.045502810456125475,0.7767630737386635,0.13789012952223023,1,1,1,1,1,1,1
0.365429795837522,0.16723960546147076,0.5441893183340956,0.7895034523610907,0.8275838509293574,0,0,0,0,0,0,0
0.9718897148135439,0.5986761126340426,0.5972340420337776,0.6404421778933823,0.9990304758297543,1,1,1,1,1,1,1
0.5337788946028179,0.032222452230256216,0.22995556963936392,0.26350385721628455,0.9167415026621165,0,0,0,1,1,1,1
0.3495868647178879,0.261652238210636,0.32321996284330723,0.2547632882055144,0.3063015956013818,0,0,0,0,0,0,0
0.24285645799740285,0.04435228973471239,0.5727977900190424,0.7402501684259318,0.13329788392001463,1,1,0,0,0,0,0
0.5279678051797156,0.7580153217480503,0.8294087301719855,0.7437876142635573,0.0039473973093760995,1,1,0,0,0,0,0
0.9669089563574421,0.8410042466427652,0.8898888461872622,0.8187712593230008,0.7364401448759468,1,1,1,1,0,0,0
0.2964931377055995,0.3703169086484702,0.6445678251019025,0.14833922219034656,0.5037103292406838,0,0,0,0,0,0,0
0.05809117620023252,0.9406736051482141,0.6610268164828249,0.4547398376908386,0.047336626790020264,0,0,0,0,0,0,0
0.3747889822610023,0.30580343163996426,0.30085201824873165,0.2779012461502036,0.11941934229722928,0,0,0,0,0,0,0
0.6162860623180006,0.24724887031465403,0.47337562542973166,0.4974983937345461,0.2442005187871925,0,0,0,0,0,0,0
0.47523665427361994,0.309438978812144,0.10705279882660179,0.1314581209758765,0.02462709281611719,1,1,0,0,0,0,0
0.1781363476277581,0.90384193147092,0.020214129043644613,0.5038544227055648,0.9768549226631887,0,0,0,0,0,0,0
0.08414079804885466,0.45128348224314385,0.07178713185836727,0.17804461549659067,0.5247457516378665,1,1,1,1,1,1,1
0.5983808622156919,0.38073486935818057,0.49228570220612455,0.10699903161181523,0.4003302432629038,0,0,0,0,0,0,0
0.61540826098355,0.19987646916769375,0.11123294912519555,0.21036185215987957,0.01688018705749894,0,0,0,0,0,0,0
0.2073111888539424,0.23925085366445498,0.5586098859516002,0.2740250833158825,0.515421922755976,0,0,0,0,0,0,0
0.13011950759823487,0.6080175801249186,0.9873136639762673,0.5971051925829376,0.9749305816755958,0,0,0,0,0,0,0
0.06804871251800326,0.4204382659041034,0.033863185448320565,0.1988200265516481,0.2837634589990218,0,0,0,0,0,1,1
0.14556599647024604,0.7541155254996026,0.8472689222412443,0.8944396068917668,0.4945683413623835,1,1,1,1,1,1,0
0.7258503295380425,0.9642565202060361,0.5796524292535128,0.16466193974179066,0.39899211566578463,1,1,1,1,0,0,0
0.06031050406249705,0.6720122551863984,0.03366807806677563,0.026996963593078238,0.2217386647684485,1,1,1,1,1,1,1
0.19632361382468477,0.5507695151644871,0.14739361278624774,0.609241663951901,0.10872300716202032,0,0,0,0,0,0,0
0.39934831821935624,0.15902533961295906,0.28004742312936703,0.8386799123886766,0.1764332570133349,0,0,0,0,0,0,0
0.07290004940881456,0.4873089671414995,0.4596266571675178,0.17554396332764588,0.5641846252217432,1,1,1,0,0,0,0
0.9516067556383722,0.04517338559529194,0.44813107072946423,0.9185713163094024,0.272898941516712,1,1,1,1,0,0,0
0.7588026570991075,0.47702536582805366,0.6059678786904017,0.2835439710528648,0.5480789762549834,0,0,0,0,0,0,1
0.17986727089214016,0.23570855584660133,0.32564916322237714,0.9720632683821866,0.7501497154029447,0,0,0,0,0,1,1
0.36432277772757926,0.8057766018595335,0.6318278732483089,0.19076674108769298,0.28720513201738473,1,1,1,1,1,1,0
0.7645794673540621,0.7416312189839964,0.23820644562282312,0.06199585728297052,0.7827721060271002,0,0,0,0,1,1,1
0.6830900761751151,0.8767203056796012,0.5434305690377467,0.35228526195645293,0.8960521568894908,0,0,0,0,0,0,0
0.8687196570276235,0.8120225837669562,0.07460959273688683,0.6718635621217872,0.19924523329738097,0,0,0,0,0,0,0
0.05897980434002492,0.9492589702744848,0.5264328087516809,0.8741944289988305,0.3897064011991441,0,0,0,0,1,1,1
0.9195655496129305,0.5156621292059422,0.04131619085902882,0.03258151667366871,0.7425069284034093,0,0,0,0,0,0,0
0.6427687253401683,0.46392554524165464,0.004447864354804931,0.6445388301945352,0.00871429075906116,1,1,1,1,0,0,0
0.02004160194378135,0.4135852172927481,0.4771321406087542,0.3521182105605303,0.4750909205029181,1,1,1,1,1,1,1
0.30532438066792333,0.9478205187883025,0.7947843761782171,0.680285594080012,0.144580482801011,0,0,0,0,0,0,0
0.5799141358440951,0.5862583610274268,0.03258817644792855,0.25330481401850735,0.34830611463209793,0,0,0,0,0,0,0
0.31216609418066643,0.11721619663036664,0.11359786001852923,0.734618936837539,0.016904905981567353,0,0,0,0,0,0,0
0.1056646546425477,0.2886458110614535,0.6587276854160174,0.5461623093466944,0.5115318444708845,1,1,1,1,1,0,0
0.3514122700878435,0.6332808856491782,0.6015252070134854,0.6796178104204605,0.0630726867702689,1,1,0,0,0,0,0
0.3473120539769028,0.18911007160535553,0.9984028706863567,0.9344890990648137,0.9493593918168969,0,0,0,0,0,0,0
0.6838699673240902,0.6060748227292448,0.28252947622406166,0.3472622942846899,0.08879436734641577,1,1,1,1,1,1,1
0.8356547862831354,0.5317607144886782,0.4490082984146999,0.29315656975100124,0.5322502615311334,0,0,0,0,0,0,0
0.8771376065126603,0.9817271548933006,0.3615743784826133,0.29680259776290285,0.32674641352462597,0,0,0,0,0,0,0
0.9248601731458529,0.9095866344813379,0.589787939698466,0.8132438224004863,0.2667519846912503,0,0,0,0,0,0,0
