feature_0,feature_1,target_gold,taget_noisy_0.0,taget_noisy_0.1,taget_noisy_0.2,taget_noisy_0.3,taget_noisy_0.4,taget_noisy_0.5
0.1647950764251479,0.7363905758467362,0,0,0,0,0,1,1
0.6319075071504746,0.12318239765895389,0,0,0,0,0,0,0
0.028358513778728445,0.6838487714075335,0,0,0,0,0,0,1
0.8095846391015865,0.46326784385667596,0,0,0,0,0,0,1
0.6026454747976079,0.06670882091822483,0,0,0,0,0,0,0
0.29439591992505465,0.0206459211096105,1,1,1,1,1,1,1
0.1274287008901036,0.5678258981835375,0,0,0,0,0,0,1
0.5412473922970914,0.2131960242173988,0,0,0,0,0,0,0
0.7630363311167643,0.6724916618108624,1,1,1,1,1,1,1
0.6829624415716102,0.14454077919426456,0,0,0,0,0,0,0
0.6243403380944794,0.6066714101896782,1,1,1,1,0,0,0
0.3470492294698696,0.6692622940571815,0,0,1,1,1,1,1
0.9523826240955953,0.6873340336140871,0,0,0,0,0,0,0
0.8303915378981475,0.06035706465066326,0,0,0,1,1,1,1
0.5670628330625321,0.3561599375476455,0,0,0,0,1,1,1
0.3291361544103212,0.6455232431859165,0,0,0,1,1,1,1
0.09048345104600353,0.5946215551051601,0,0,0,0,0,0,1
0.7180172683042088,0.8858799930357508,0,0,0,0,0,0,0
0.37812055878611717,0.31184861928460617,1,1,1,1,1,1,1
0.5312570122309453,0.5517481165834586,0,0,0,0,0,0,0
0.8197704444011593,0.7211256171628695,1,1,1,1,1,1,1
0.16371472868144787,0.23435054576891556,1,1,1,1,0,0,0
0.2875368397150797,0.13573990456670793,1,1,1,1,1,1,1
0.2034811804105192,0.8324187492557159,0,0,0,0,0,0,0
0.805721011917701,0.07239267845640518,0,0,0,0,1,1,1
0.24442406030594444,0.4870391318583357,0,0,0,1,1,1,1
0.9186679209051645,0.4061750287134718,0,0,0,0,0,1,1
0.10399119142062396,0.7637486229428958,0,0,0,0,0,1,1
0.07568820935919618,0.19862224464992662,0,0,0,0,0,0,0
0.9641977474697389,0.7174192763320784,0,0,0,0,0,0,0
0.34320402496493185,0.6239014901686538,0,0,0,1,1,1,1
0.40669148870598504,0.44943789714763505,1,1,1,1,1,1,1
0.7126714883784617,0.5004198576904714,0,0,0,0,0,0,1
0.323172500319736,0.9731870983852414,0,0,0,0,0,0,0
0.8479748008555466,0.3268478224422591,0,0,0,0,1,1,1
0.9865035203952046,0.23600247257691198,0,0,0,0,0,1,1
0.6085709892131091,0.5190254549587537,0,0,0,0,1,1,1
0.5988614572055342,0.5033887606897716,0,0,0,0,1,1,1
0.4351349676632097,0.7152057422184338,1,1,1,1,1,1,1
0.22624716797561095,0.8310951441126184,0,0,0,0,0,0,0
0.9687732236611374,0.4167649461900885,0,0,0,0,0,0,0
0.08870067767274237,0.9433064545039807,0,0,0,0,0,0,0
0.27421516587574457,0.7973915309048576,0,0,0,1,1,1,1
0.08281789603144463,0.41738475954457854,0,0,0,0,0,0,0
0.5724637173874657,0.1450667265068709,0,0,0,0,0,0,0
0.861594397836958,0.1720209037780258,0,0,0,0,1,1,1
0.8099569060654596,0.5731914528612678,0,0,1,1,1,1,1
