feature_0,feature_1,feature_2,feature_3,feature_4,target_gold,taget_noisy_0.0,taget_noisy_0.1,taget_noisy_0.2,taget_noisy_0.3,taget_noisy_0.4,taget_noisy_0.5
0.4635553781201621,0.0038386520507437405,0.6891516888149333,0.011491296123975592,0.9434934280349158,1,1,1,1,1,0,0
0.36217054662506576,0.5369072972470041,0.1948901121102281,0.40860987105703706,0.41003321280701766,0,0,0,0,0,0,0
0.22475480933558634,0.3054862787781055,0.009731512838388579,0.3805554319649893,0.30676134506925945,1,1,1,1,1,1,1
0.26381526266707755,0.029463317574453973,0.738215697853206,0.9147395548529497,0.4688241304807236,0,0,0,0,0,0,0
0.5697057424542482,0.49371672482242124,0.3039674818397461,0.6125461458540676,0.8180090328528815,0,0,0,0,0,0,0
0.32985466462064916,0.2865771587566971,0.8501332814400548,0.5334246287403454,0.5876373993187423,1,1,1,1,1,1,1
0.8220102224421818,0.28304137021083386,0.6667402338436941,0.8534114098793139,0.018430871531380122,1,1,1,1,1,1,1
0.10109428898483908,0.5692507706818034,0.8278504434446197,0.8595117528773917,0.025085122735697407,1,1,1,1,1,0,0
0.20224144680437706,0.9757349646658688,0.5876385156219246,0.6832420320001045,0.8495271459276077,1,1,1,1,1,0,0
0.5744927664176048,0.5507518679753354,0.00010608342096296575,0.4653456293104189,0.04733565860167743,1,1,1,1,1,1,1
0.9295967322663652,0.3930027179019956,0.1062881428829795,0.10986238041051133,0.1630984180230396,1,1,1,1,1,1,1
0.5787464952294736,0.4464268943942329,0.5909403362555441,0.5220485852363268,0.194107670288311,1,1,1,1,1,1,1
0.22289684520367603,0.6676830272435048,0.6252514637784342,0.17847326427881327,0.6367426562803138,0,0,0,1,1,1,1
0.030898882445600018,0.49643483252788156,0.7087467643469268,0.5855113844727818,0.685172946910963,1,1,0,0,0,0,0
0.14543727984736932,0.8834572656023866,0.5615385380622905,0.03713637907543277,0.14629436608718605,0,0,0,0,0,0,0
0.3543504405358233,0.6712233975595874,0.7166611858176967,0.151176653945978,0.3709457064073326,0,0,0,0,0,0,1
0.7310352942586015,0.5012844271375593,0.5047908973068134,0.824301902113375,0.9822161653421542,1,1,1,1,1,1,1
0.5995911530105137,0.9027890510056495,0.21159375736317765,0.05362501980307388,0.004157118494440448,1,1,1,1,1,1,1
0.3593744336789134,0.10344535698173529,0.813669539762683,0.5901007542226506,0.2646283890886785,1,1,1,1,1,1,1
0.07254520832326272,0.23997554574079627,0.9214607628160336,0.42319732417043354,0.9515604304941601,1,1,0,0,0,0,0
0.7725549554749183,0.2100177359326164,0.9330330668283816,0.5092071576492592,0.12212655412901785,1,1,0,0,0,0,0
0.7325650325658596,0.4678055347242903,0.08082171010779415,0.6140976298882475,0.925101208107898,0,0,0,0,0,0,0
0.27932374597295284,0.1612745910113208,0.9859442094530325,0.21659021232098352,0.3114633769055105,1,1,1,1,1,1,1
0.28053022209461476,0.9560745263791179,0.742116150152151,0.07422727301736354,0.036977813336876,0,0,0,0,0,0,0
0.7475435539114067,0.576459218918065,0.3136250316973639,0.9581291206974503,0.18859832298536539,1,1,1,1,1,1,1
0.38542061048042275,0.5283744442597033,0.5374963699545848,0.11528956124411016,0.004389440896066188,0,0,0,0,0,0,0
0.4554275456448784,0.13712018214850374,0.32265804826509914,0.20585262231238144,0.7007844110888927,1,1,1,1,1,1,0
0.6467090361576963,0.7102261954632338,0.5233310978265634,0.087018198635752,0.022616922356600067,1,1,0,0,0,0,0
0.561751457660472,0.5434663260358993,0.8445767009595432,0.938857597545713,0.7835032548127451,1,1,1,1,1,1,1
0.5890667205409861,0.9735876675228352,0.09846773999138059,0.6735864535223299,0.7764638087904402,1,1,1,1,1,1,1
0.6010641003631317,0.4377955281414646,0.27119836374465345,0.09800217452104254,0.9540168000792274,1,1,1,1,1,1,1
0.6193467799611421,0.5729369428908283,0.8938492543451356,0.7176529411316499,0.05272316981802738,0,0,0,1,1,1,1
0.07038847908777468,0.2856599500006577,0.8934351297935135,0.14219335796881716,0.15470268508789642,0,0,1,1,1,1,1
0.4197050515964268,0.06729986854143,0.46185443452443264,0.9743182885321238,0.025994006086900168,0,0,0,0,1,1,1
0.33421442397371914,0.5129270091871675,0.7415076520826532,0.3610091765153086,0.5865438886112543,0,0,0,0,0,0,0
0.15544569928111074,0.11178384266562191,0.4335813590478744,0.041626107605320484,0.588462100815266,1,1,1,1,1,1,1
0.22074955310564326,0.3478353739589457,0.25995916908195726,0.8503493421144921,0.7425960669513827,0,0,0,1,1,1,1
0.07097714054487736,0.9297193210308392,0.08330231609973571,0.24041562388991666,0.6739013152581935,1,1,1,1,0,0,0
0.4287379901774535,0.23701296075155442,0.7271808862484808,0.8501410487610566,0.16944913787329807,0,0,0,0,0,1,1
0.7399069948506005,0.7801609528473087,0.19476510939143798,0.625913039988069,0.19444765330600433,1,1,1,1,1,1,0
0.09400999404154231,0.8661723934655288,0.6226765162356401,0.06236059553120055,0.8727681413649373,1,1,1,1,1,0,0
0.2591828470535933,0.01851749429224081,0.10891164922842156,0.3193210623747931,0.2844525480269411,1,1,1,0,0,0,0
0.13807333028372004,0.03947053860097827,0.7629383816893297,0.1449017735681315,0.8903575750492915,1,1,1,1,0,0,0
0.9949704313830862,0.8421891216191831,0.2328252878836048,0.23811256994655072,0.4186854315551285,1,1,1,0,0,0,0
0.04562112210386471,0.44500910282023975,0.46230585712266137,0.17719421323116635,0.4511235497101568,0,0,0,0,0,0,0
0.6626364200763708,0.4689274627164137,0.8044318756636114,0.35640679037745004,0.7891660964929832,0,0,0,0,0,0,0
0.8915240980533756,0.4595998445112428,0.9037710179284402,0.10788575746860762,0.15901397561562225,0,0,0,0,0,0,1
0.8032133388231625,0.2591036743441928,0.10359283151720033,0.32707267096276826,0.6414741316200783,1,1,1,1,0,0,0
0.528582268355872,0.04530906954060854,0.23562899679259375,0.19270581261664643,0.9792548159793758,1,1,1,1,1,1,1
0.29741688735663574,0.5350560220669304,0.8145562618791423,0.8094547631284266,0.6882819522137527,1,1,1,1,1,1,1
0.6843618795296939,0.21464315375198073,0.26423046856652643,0.8374167922729889,0.8153900538816942,1,1,0,0,0,0,0
0.16509265224201986,0.36989287248319835,0.4523484436264136,0.2634740670885828,0.8198594062432939,1,1,1,1,1,1,1
0.897970028966354,0.536012165825093,0.3768857207061752,0.40370393305305263,0.015937226140948613,1,1,1,1,1,1,1
0.5992134548955783,0.5336917285672318,0.9456203289178242,0.9731053889306004,0.6966328617066748,1,1,1,1,1,1,1
0.6283069881524366,0.24259079135346373,0.34439580949005477,0.9047662829542829,0.808854914732437,1,1,0,0,0,0,0
0.4217018260521329,0.5450481012017037,0.7173671140152947,0.6536602567063953,0.11657967558372995,1,1,1,1,1,0,0
0.7079958420098097,0.036618685742554224,0.6447456987610057,0.3476512674961366,0.4321503174162383,1,1,1,1,1,1,1
0.7901221890128746,0.18241888747241697,0.28200264697957556,0.7298354515394113,0.017352022079989315,1,1,1,1,1,1,1
0.9736488850229568,0.8767274118364624,0.825347361989155,0.25648889805241315,0.4536135745344936,0,0,0,1,1,1,1
0.7810896925034015,0.23311400575323482,0.7631212346590155,0.616050229064406,0.832071100504963,1,1,0,0,0,0,0
