feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target_gold,taget_noisy_0.0,taget_noisy_0.1,taget_noisy_0.2,taget_noisy_0.3,taget_noisy_0.4,taget_noisy_0.5
0.7125796449176508,0.708326441688532,0.04025237800514425,0.8105966834238203,0.31773688286479185,0.7863800849919098,0.889325076798726,0.6949583074254806,0.745295866382072,0.9441728094813907,1,1,1,0,0,0,0
0.18014239711944902,0.22836015529069775,0.8965115833187229,0.8970730437320115,0.7325560451398291,0.4802910631889725,0.6568159715701589,0.9589533275618544,0.9687746918834728,0.5634299564306416,1,1,1,0,0,0,0
0.3837313756162467,0.5883188146043213,0.6386182957101079,0.538542962413735,0.47635659287223986,0.9081377243749321,0.7021504751081891,0.6145126495475339,0.9337191870066779,0.22552617327689073,1,1,0,0,0,0,0
0.801107652506106,0.6171953468687925,0.10398375771139912,0.7558103902353602,0.17149846580923545,0.9160859538193161,0.9299869871009205,0.0968955337421874,0.9702270370292099,0.852377419568829,0,0,0,0,0,0,0
0.6660272719537685,0.5295630677709205,0.6688710042659844,0.2985457024401521,0.7173148786415645,0.28481889871092314,0.3572823625218894,0.22067303511255443,0.04129379664773902,0.09753148383887156,0,0,1,1,1,1,1
0.6771762566879505,0.01039920239786285,0.5155961561425166,0.17412984758115313,0.23585362754066497,0.6948794070870347,0.46489964223504654,0.8788197465396319,0.20196141466729756,0.12952240250332137,0,1,1,1,1,1,1
0.41717961012726623,0.720275703095078,0.4767309300163114,0.43861071326464474,0.6432660571229917,0.8050817862295706,0.8128668269666216,0.5937229438193724,0.4383547946804631,0.5734816901795925,1,1,1,1,1,1,0
0.38094239528875473,0.11561606001607949,0.9962501670132838,0.4071097229466655,0.9451209486498099,0.02498839781061657,0.29120689724428894,0.3242342904604646,0.3093964141409168,0.6430959803430566,1,1,1,1,1,1,1
0.11946398285981674,0.3927768993023093,0.5799529845922584,0.842746001306178,0.4791695255381455,0.06427591498577445,0.36423928987611975,0.7051500845333527,0.3969189188670217,0.6813449579959734,1,1,1,1,0,0,0
0.6341905409182914,0.28696318635312157,0.10665105465202263,0.8997287024175625,0.2859100044842663,0.66676319652874,0.6617478545325394,0.8594724530132261,0.9077985878464078,0.233783524543699,1,1,1,1,1,1,1
0.9595666654671238,0.323063058369117,0.993326515640528,0.555345611776681,0.9055459356144979,0.9601294899523936,0.9233347067990589,0.7432034763400956,0.33779620979805947,0.6274396198365225,1,1,1,1,1,0,0
0.049812708679224826,0.03651923485350994,0.9810083279924106,0.37312814980406694,0.26478304315996937,0.06262315057991807,0.7941039397249415,0.9755261338529498,0.2705821196098458,0.13406602987448013,0,0,0,0,0,0,0
0.33136346996878785,0.4160836752400736,0.07239399050442774,0.4824544853204872,0.23960239064322375,0.20747823366518225,0.9660506824287439,0.13584652539055742,0.6998952664903727,0.10800884870243399,0,0,0,0,0,0,1
0.21089923828183177,0.3371736720249906,0.46907492255818883,0.6236973102570336,0.14835648325521533,0.7988847901737491,0.225595408161415,0.1538985910900812,0.01938748746187824,0.28706772480881637,0,0,0,0,0,0,0
