feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target_gold,taget_noisy_0.0,taget_noisy_0.1,taget_noisy_0.2,taget_noisy_0.3,taget_noisy_0.4,taget_noisy_0.5
0.22655111780060444,0.6926158876299204,0.5061648371881486,0.7937173433024021,0.7915602306267578,0.5689922892290195,0.6745223183469788,0.42910000438100704,0.33480856547280424,0.16935619639834143,0.19547028807518552,0.3792887205570067,0.37652048045185216,0.5873783162944458,0.17486095326698714,0.46074165512157483,0.75378783090423,0.14792705833140074,0.4516530905393116,0.32666673236913213,1,1,1,1,1,1,0
0.6672871378855477,0.23231703610390175,0.5466499140367825,0.02065803461725757,0.0021612301915925336,0.7121138298413874,0.716239045114791,0.8070939166988642,0.31132345915388604,0.8799949781197143,0.714573296763462,0.04911930355548455,0.8522727683528408,0.21981890242749536,0.33030630198192334,0.04274412301598618,0.9540318396248643,0.7192223861489188,0.1975602040399418,0.6056300157840726,1,1,1,1,1,1,1
0.6073345383737218,0.5072279618336011,0.2897499046824986,0.2572500789962672,0.3194137139329555,0.3056453703841806,0.00295496164242115,0.01808191860158348,0.050341279361553526,0.1676537347464745,0.7694273820013161,0.23123798832732545,0.10004860461369125,0.12346449738367882,0.11629547097288373,0.9049837228265252,0.6730249685025825,0.5596916412952314,0.2538113074952293,0.3846073875453543,1,1,1,1,1,1,1
0.07729862911876328,0.0249400032169792,0.13464740430107003,0.4713361517778879,0.6269155142704133,0.41539271674807854,0.3051927581885808,0.6256829319267235,0.36385735675007713,0.07972146471615993,0.81544090389602,0.12236891676328554,0.737746140199922,0.39781220005170925,0.4049125698001851,0.9463239821981719,0.9343577748595748,0.36531338595713614,0.3020272824756194,0.5044388985320022,0,0,0,1,1,1,1
0.27328948523473884,0.6182278703076541,0.9191637367142014,0.6125743538357626,0.07912072669721992,0.0808213866935833,0.22666083334092935,0.8098098599839204,0.05083221790181469,0.4438221381332178,0.6727344741913295,0.7626098647514028,0.04182448990907317,0.18132940751684468,0.48218237815210263,0.8835598706049643,0.2178488984086444,0.9634432975771754,0.9160072112619047,0.2140227371854302,1,1,1,0,0,0,0
0.3395722815291191,0.9018131053801605,0.257079697620581,0.8425289141590513,0.6920006710799196,0.45052939930307945,0.09050675112609297,0.9260183296024919,0.35559750580023697,0.8856821523383713,0.1631427164143825,0.7304362784810303,0.8760327675131248,0.3816859584256982,0.060811927922387876,0.5126982686463007,0.5404164461348502,0.12982384892798737,0.1948409050455282,0.0447696368703876,1,1,1,1,1,1,1
0.329984937558219,0.8004817309640745,0.08299370492186242,0.3343021583685898,0.24051851234659893,0.6379030310718792,0.9712924414706974,0.11001269135472203,0.38069409984899816,0.7753997020175821,0.12921048788249034,0.1580654691521729,0.2683957607464962,0.14620405365021205,0.13179135901674588,0.01101389703709188,0.9999098921165136,0.934165316269856,0.7483326889336173,0.2906998590147698,0,0,1,1,1,1,1
0.18312185337478937,0.6680638145687331,0.48498881238028935,0.03197208654072492,0.6418834188588124,0.6457398613600931,0.42531315328365715,0.9112406085692513,0.8162673210990792,0.7421554480517796,0.6604236405568547,0.9580505323788987,0.10492024504207831,0.9713219138129664,0.3298025666173333,0.6171103354169599,0.7514949086547766,0.2049795954159238,0.18143865318299657,0.18315745411146078,1,1,1,1,1,1,1
0.05351290580625723,0.03057229100962533,0.8645682301046461,0.7593400745665576,0.8892918201271901,0.07425063329609682,0.9278966427537694,0.5565915975685556,0.24744846678342314,0.5568811396037083,0.3881010499028281,0.5708917341746929,0.8827531339169449,0.027499540084113927,0.0055677675911349755,0.37138127604963334,0.40571518522333705,0.905027113474993,0.5134190671702094,0.39370323378930416,1,1,1,1,1,1,0
0.547625428205424,0.05760552071207725,0.9030735475403273,0.17978230648918936,0.876432340187218,0.1681357531539659,0.29860653321661035,0.7630111346468796,0.4097970293372347,0.6488243628711918,0.7312240640575217,0.4574060215195904,0.3570581542431467,0.766402066332649,0.27119514705939995,0.0726022942189748,0.6906350933117501,0.6322851300409946,0.6541624901841765,0.28375203159854545,1,1,1,1,1,0,0
0.4625864190700416,0.13655766790592072,0.0704561389096865,0.17888398742251999,0.2983829305633915,0.12176903819829488,0.13827945167675249,0.8279329188031923,0.6163084163122287,0.4574387762695833,0.4631376714639811,0.2037825917122843,0.4865560581936754,0.8764846224899195,0.22490003082992005,0.9967812213656846,0.3620754130689857,0.4472958944434937,0.976648212135232,0.8726247816436031,1,1,1,0,0,0,0
0.08594054167077425,0.5362311530392389,0.14753000707779318,0.5986898099000885,0.4997389184290394,0.9780644527757065,0.6796306870618462,0.4802115057204107,0.5030814688591525,0.3438155659462254,0.2303820625569667,0.014243533101531036,0.5021845498668452,0.657704854484711,0.23232445615994168,0.7350618903033818,0.20890072425937267,0.647953285092848,0.09993291953845096,0.0720767557494636,1,1,1,1,1,1,1
0.22749451648661168,0.5511225506521675,0.0023758245350929963,0.5870558052270332,0.42788012830086264,0.21192536991066957,0.9324412331327111,0.9665219313245048,0.31019300236416203,0.8599516922564435,0.37340653820561354,0.43120193476051727,0.8948642202628748,0.3413811129889135,0.7415953003758315,0.9775399909057464,0.6598364796707756,0.21768137831724965,0.0959778976961112,0.4843217471678378,0,0,0,0,0,0,0
0.7985722559172008,0.37265378612288136,0.2978490981041979,0.40369262724111843,0.11101850265442925,0.29576193713228593,0.7138738464557328,0.7215759080951051,0.1443655921944912,0.47163932599465697,0.07159376051016397,0.7060352537506979,0.07470000168311886,0.5344647853469523,0.14025500738652175,0.713850556255585,0.9536593190296543,0.9522184393273403,0.7333220027011416,0.8888510897232053,1,1,1,1,1,1,1
0.28036438276331754,0.8815142768782464,0.754111624686151,0.9584815423745836,0.5262945649490254,0.17099683851683312,0.7973744538593729,0.10292674507314736,0.8288143822974717,0.10008827884655269,0.012437844230377415,0.47213076505605234,0.9495986771431473,0.7717010311168769,0.5157087909310292,0.8776801279067111,0.3408672706388657,0.5230755137393411,0.9149203121781936,0.7366597368489365,1,1,1,1,1,1,1
0.1522735218731791,0.890879933862056,0.7176287030745728,0.4604799722141423,0.18556864009646612,0.6073162436890336,0.6456267655269725,0.008786133059772605,0.4600582232352609,0.6753919643337676,0.22635552586712693,0.3986123943059485,0.4334168239244849,0.9009523378932526,0.16329300413979697,0.4459114687907343,0.5167515849882298,0.9385932850792791,0.30654261159521523,0.4392431234611337,0,0,0,0,0,1,1
0.5003133285818689,0.29630069329639097,0.017290436338959436,0.6684838165103139,0.7654686658084497,0.5386790832337897,0.06470907181282215,0.6612051643507335,0.24265888013839498,0.640732210615994,0.15506185653054538,0.7997371257025612,0.31942220331981486,0.3627868095122757,0.4671411079709691,0.6804093272046478,0.6870530722197901,0.7882723713106969,0.4215958598731355,0.0371425416990977,1,1,1,1,0,0,0
0.4291430074047128,0.7126830372039132,0.2238731544065512,0.6235105321828993,0.4013893057224559,0.9009098591326183,0.15709692370141415,0.8820283464656713,0.06750208241451094,0.7493793951367607,0.0362542677616553,0.4081742433373986,0.8818105335560394,0.23209400960313153,0.5939541925218025,0.8209591389843522,0.9106074171142498,0.4282769246579563,0.8060837194374821,0.028787452731502072,1,1,1,0,0,0,0
0.03409757520645018,0.03810365907835678,0.09850211593227642,0.7703735070237336,0.7319313855016188,0.6286929765577385,0.7373904102222166,0.46786107003462307,0.06033403283176619,0.739760495161882,0.9501093620644177,0.8835844904197363,0.30111658769765903,0.750462905636575,0.6947984418548473,0.37644234415709144,0.6030366491413218,0.18918916080034698,0.6061511911286949,0.835568500447775,1,1,1,0,0,0,0
0.7814681078437997,0.5670819498619319,0.6988616387288089,0.6980533572237574,0.8241316554438198,0.4120475445616162,0.8463825570428238,0.8846804413782824,0.6549434610137113,0.1394753548234634,0.9541713494907954,0.9974393369467949,0.05604548491511652,0.3906393408022977,0.37385591560956033,0.09324647580834067,0.7276527068034426,0.5111833712211904,0.11511837689942195,0.6154328168703235,1,1,1,1,1,1,1
0.1379632671142007,0.4609630316653238,0.13914794307408174,0.9618279130952876,0.3406843460866157,0.7514645333397416,0.5403862172498262,0.8596885805366743,0.0538460602787173,0.9012647017126919,0.05964883957501954,0.98875963760272,0.6713990307559674,0.8411980695899416,0.1480116607090607,0.4876751985484534,0.9903790169501444,0.5003349943051311,0.8121156951668695,0.4735614336747255,0,0,0,1,1,1,1
0.17468513967301014,0.7380217473167442,0.31128931392847214,0.10559907558622073,0.10036581617066465,0.11053222522517392,0.8163468568402985,0.5576301085571301,0.7225148379382428,0.42603756316634533,0.6688033826615164,0.7650870915322094,0.4542877796700888,0.7229856627543704,0.9202342261787372,0.5350085436311423,0.26686978254874083,0.6674800521076264,0.17095793692593653,0.6919277844341268,1,1,1,1,1,0,0
0.710895758096129,0.24276783529044565,0.9819403303836759,0.2812091658904563,0.1534961701634293,0.8358407911300444,0.16159987724830271,0.22225886825163776,0.8975295212103582,0.21014699946363424,0.030964853605990328,0.09257390330750692,0.6382154107058979,0.7916414476943359,0.7826105502200384,0.636304301566759,0.8451915786559127,0.07902558968788598,0.8255105627214623,0.8577852965807243,1,1,1,0,0,0,0
0.7591144975672182,0.8578083813477173,0.7222876656663167,0.345159024397649,0.45512428387530235,0.8909061810924171,0.7068745434653231,0.05399230532218813,0.40762072326606713,0.7119613765957854,0.03567411023530809,0.8609688276966254,0.17418714112163813,0.5929645282734859,0.9094145738295198,0.3770931451249505,0.5972043701532194,0.13807551881208857,0.25307748124368745,0.6945074363505059,1,1,1,1,1,0,0
0.19777869425427186,0.024133118460668457,0.5252954267636707,0.3647866616474297,0.21163657950642534,0.3866437581350676,0.7304830049371183,0.8923050344420707,0.1459680992287239,0.09290134415017659,0.24349503403925954,0.1983455268545269,0.804734174911781,0.49974635709002646,0.13142576881317458,0.13848884307109877,0.73519738316364,0.7950885959756206,0.11413499206179833,0.9359037872928953,1,1,1,1,1,1,1
0.6946099692942757,0.7656059780611792,0.5815232897206386,0.571543273689127,0.15712747379251046,0.5242819402569276,0.11189040385639126,0.44922469736903303,0.7402046456816787,0.003254737045581657,0.15645599257941323,0.8497444202333628,0.5660178437841799,0.542303734600605,0.7801742340523243,0.8318436090159793,0.7997488210331083,0.6868187978804186,0.9986031158658534,0.7670549360470678,0,0,0,0,0,0,0
0.23557628966605015,0.7852904473276592,0.5074447024164485,0.06684662063766122,0.58588198753644,0.6547134950859159,0.13823362344574952,0.3814453922410125,0.14593444912690523,0.5957788611996676,0.06200616550681182,0.38170331998947893,0.23698236072880896,0.28232104249296786,0.07872007124159797,0.013821605744293919,0.9505396325105567,0.9823343944653088,0.7595584714177518,0.09773817730387513,1,1,1,1,1,1,1
0.28010931079314594,0.3270881770474935,0.727629167511087,0.03564790247846228,0.13200052883610813,0.9116694454581068,0.5524513780644021,0.8734004449701448,0.31300750922869713,0.5413729377924984,0.7579289659966538,0.7193068027278899,0.972197696388492,0.1584767869554633,0.24484013546943484,0.23979014753532846,0.9327165001792619,0.1710089262076897,0.835842449641584,0.46550590792287194,1,1,1,1,1,1,1
0.35096505306412284,0.39599494660082424,0.8428786310652928,0.7574176562341163,0.5549853170274355,0.02506285969513089,0.8088065034418558,0.488169892581387,0.5880819563923062,0.11392786217650663,0.5092971210441753,0.2562269933892114,0.6136066873600586,0.11392536590062385,0.29531869613913353,0.7041684213658355,0.2599103125639274,0.49006916827567903,0.500157686916395,0.65703385723923,0,0,0,1,1,1,1
0.8064906818605057,0.23040599550798668,0.12569781050418893,0.8605534073139994,0.8480306002218596,0.8014096061335355,0.6085208507981168,0.30652982601344214,0.5455396709420055,0.30964899436522475,0.11505453200424809,0.6068490823824484,0.8731969052354388,0.6813754364588194,0.44395199260110685,0.17625559690980663,0.27256851276918426,0.6501142595087218,0.8730374709173746,0.866139397385433,0,0,0,0,0,0,0
0.6484817755580613,0.35613518787141607,0.507955907107757,0.056740015319197146,0.9310253627170035,0.18293214014935988,0.590350714753634,0.8679761839700448,0.19072699264148563,0.5955871294632137,0.9965596010819071,0.9807385844060802,0.6584644437207446,0.8273689829064016,0.05735898564828601,0.7890074251309867,0.10092357060643542,0.9048299410235894,0.7824416409860893,0.13533897314748333,1,1,1,1,1,1,1
0.5273026366146635,0.6369691205888518,0.48842076503131937,0.22789911603881952,0.273557344463529,0.9911017704405691,0.06427327118301818,0.4199815676354385,0.29629084499000136,0.1480811685753971,0.9075400592441153,0.5140257564190875,0.17719094389480694,0.6017500415952102,0.8359085391520426,0.4753638176580838,0.28122699445087784,0.7707403211534428,0.5844461521385921,0.5663414643403704,0,0,0,0,0,0,0
0.6204323728690508,0.5287758405815222,0.8199919965432504,0.10336800194056994,0.1545219557757581,0.09437831431323462,0.5631541276642428,0.4045375646816791,0.26478733140069455,0.8968557444322164,0.14252768794953397,0.34890584817705705,0.543247037386485,0.31554386485857644,0.8735666754258065,0.6747058356444762,0.8982083634561906,0.70615398573537,0.9027785625940354,0.10157355348702568,1,1,1,1,1,0,0
0.6670061465678733,0.40132935043959705,0.794753495566837,0.33818216332189466,0.6682750917350114,0.5257647194556766,0.4838148776204916,0.7108116533878931,0.9713403588850242,0.17204865021985716,0.7587076430833727,0.6324414361388705,0.49160932724207984,0.6159934712495743,0.14746335162361235,0.3189159390967916,0.9595349360013836,0.7631881821302902,0.5773559334364763,0.12596043200287932,1,1,1,1,0,0,0
0.8348336631493141,0.36215494317082575,0.38855545927976143,0.9963651907458005,0.6371875707347754,0.7046656612602424,0.2098033396847161,0.2783902291231811,0.21426207661173757,0.7341285980443589,0.11184297624004791,0.29929271225433596,0.6749542318183887,0.325163811749394,0.43196877287282864,0.6546593983020523,0.9437874668125464,0.5162103075493697,0.8994439446487577,0.9249215081817903,1,1,1,1,1,1,1
0.01284367927030583,0.15170953553782007,0.7904606406835835,0.5596566720493625,0.2795523535340433,0.8426634119885278,0.17772267401511488,0.40698759493131287,0.7986309418646462,0.8469816795501197,0.9889902893890496,0.5816760021747313,0.7948033282728181,0.24657929334296802,0.9779291458444023,0.934296862915913,0.2905406638085102,0.12724960033640975,0.8667271263378831,0.3209961082426207,1,1,1,1,1,1,1
