feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target_gold,taget_noisy_0.0,taget_noisy_0.1,taget_noisy_0.2,taget_noisy_0.3,taget_noisy_0.4,taget_noisy_0.5
0.508835326495431,0.7610212872244907,0.5627791231836747,0.06018186882769294,0.3932825733376758,0.20888949123422418,0.3810938476149738,0.9160835748028309,0.7377040491033012,0.9169558521004834,1,1,1,1,1,1,1
0.5167504463346375,0.9776165535959555,0.5082884343305369,0.6838556162582322,0.13105235623831757,0.9051615367638639,0.3652057938717297,0.8534047014843902,0.9423295374128602,0.566933682750728,1,1,1,1,1,1,1
0.37424579895213317,0.9825239350443279,0.3507536336270439,0.5881892340963397,0.4308491592753404,0.8838781493026059,0.6044060720122727,0.8436364322185511,0.3764204552464677,0.19289728912688386,1,1,1,1,1,1,1
0.4129299431396082,0.9108709396862884,0.13992575122712914,0.5007304272709373,0.5989928432444751,0.011803756013107014,0.9452657043310679,0.9115139453463249,0.8373106930914013,0.018261761488483574,1,1,1,1,1,1,1
0.35444118169702743,0.09366314991105318,0.3782084048213641,0.37326368353898987,0.3328858382002776,0.6114022563489948,0.49484019208462837,0.6050026530598258,0.629468460489504,0.7861149185383675,1,1,1,1,1,1,1
0.5148688268682565,0.8680074800487497,0.95427859312836,0.8739712909549764,0.8994283500839355,0.3643820626437466,0.5099332338252934,0.7532237576703751,0.8789429288430509,0.35005784411248597,0,0,0,0,0,0,0
0.7949230707171527,0.2541584288260952,0.39014282635223396,0.7998723210192638,0.618999984318492,0.9670018734573345,0.9133500052207473,0.9578984127222627,0.9380459606750527,0.115370595632451,0,0,0,0,0,0,0
0.9952466500918503,0.8648388525353874,0.9613264981165043,0.3288194421048931,0.5852543424654177,0.35543897078151954,0.8535622284191244,0.9696685846347335,0.47403310031294976,0.10823024500261291,1,1,1,1,1,1,1
0.6524515721598618,0.08518728319077362,0.5592622169233833,0.4443919605290152,0.8323571711033743,0.3425772774032013,0.20390468028149766,0.6282624054387194,0.5738219954144854,0.19650705044210104,0,0,0,0,1,1,1
0.36465438957255425,0.4283434534176497,0.09724460721721007,0.43934499156539764,0.09870369345568608,0.5615813987800196,0.707237003745356,0.18799141189263535,0.40562228179558724,0.511316651923902,1,1,1,1,1,1,1
