feature_0,feature_1,feature_2,feature_3,feature_4,target_gold,taget_noisy_0.0,taget_noisy_0.1,taget_noisy_0.2,taget_noisy_0.3,taget_noisy_0.4,taget_noisy_0.5
0.5430832964645903,0.013716783992529402,0.44984978000097675,0.7847434013661259,0.5238846204464273,0,0,0,0,0,0,0
0.6728397512725197,0.4207838103227063,0.4424670802708175,0.6937052379263331,0.36725298080313185,0,0,0,1,1,1,1
0.1335855897435061,0.12040330242476494,0.029866173560374798,0.05272111627035203,0.2580491996780927,1,1,1,0,0,0,0
0.8064628818852178,0.1645061775323413,0.8263393859462135,0.4939976127627944,0.20739251360382338,0,0,0,0,0,0,0
0.2471715124114141,0.13261155661722923,0.8509803237217405,0.5874014763730947,0.9964173539799043,0,0,0,0,0,0,0
0.26740190428643096,0.47235851771069526,0.7142207323584201,0.3066699400549311,0.0019687153779378574,1,1,1,1,1,0,0
0.5999010245088803,0.7339788779377927,0.046259801566716496,0.37560797866840745,0.6310827227826644,1,1,1,0,0,0,0
0.32320774102346417,0.6521973785998978,0.9811959566691193,0.6026897673104347,0.9879433945802809,1,1,1,1,1,1,1
0.19798210386729964,0.11475984155142249,0.6515591836899782,0.5123335681729896,0.8097533168123329,1,1,0,0,0,0,0
0.7969510818066264,0.7904799026282193,0.3397408884020522,0.1774421327030693,0.9915876428155335,1,1,1,1,1,1,1
0.1442365383158063,0.8515400940396843,0.9597981613621235,0.8032373329726854,0.16200932795802225,0,0,0,0,0,1,1
0.4537743133187161,0.5427095042618248,0.5490943034268505,0.7237667490702165,0.7746092050848137,0,0,0,0,0,0,0
0.015649103092644,0.5257577966881732,0.6667958535447637,0.5953073115648441,0.4878666163037797,0,0,0,0,0,0,0
0.5326159366878226,0.42646977308795253,0.7222582320232314,0.9529536663190111,0.32968553398736444,0,0,0,0,0,0,0
0.8172346919800655,0.582294263752253,0.8193528902281734,0.6198353459616032,0.1390042177759051,1,1,1,0,0,0,0
0.1433673110824346,0.5796180323530177,0.10946445987832565,0.21982435622630714,0.526708730277058,1,1,1,1,1,0,0
0.07870639958789416,0.1556594921488924,0.7749569977059542,0.1718181933063031,0.1890922272265254,0,0,0,0,0,0,0
0.923531073527455,0.56600700267045,0.0901733602155309,0.6180106131755211,0.17419930042855325,1,1,1,1,1,1,1
0.9885861271469819,0.9995415543048612,0.0491528279574428,0.9826134779037029,0.7109570415603369,0,0,0,0,0,0,0
0.29476266711988475,0.8200188089394737,0.34764008165899196,0.429808652707822,0.9782463740911028,1,1,1,1,1,1,1
0.0054453815097882385,0.671403363232524,0.7998716999448849,0.3083244838007555,0.7036090172485291,1,1,1,1,1,0,0
0.6488367234753355,0.09611998443275349,0.5474069352780181,0.9705710957289466,0.11832719827550775,0,0,0,0,0,0,0
0.976899959143406,0.07589172915469578,0.5081871801731763,0.9618989127924269,0.08596753280783043,0,1,1,1,1,1,1
0.13200267700411694,0.9858148337199536,0.7947744031759247,0.3054039518215551,0.6005877812688853,0,0,0,0,0,0,1
0.40134082416606254,0.0626447679684955,0.45947693291272906,0.6164617306047496,0.5935178192925582,1,1,1,1,0,0,0
0.1709291033892666,0.1518138440730068,0.9818900539686469,0.626533641663435,0.5517718439894506,0,0,0,0,0,0,0
0.49022884222560403,0.8303816962819913,0.481754928417946,0.6469806423417622,0.5230655835582833,0,0,0,0,0,0,0
0.964814454028615,0.8208056654256649,0.023638625514882605,0.8625590313082583,0.8877924894995383,0,0,0,0,0,0,0
0.20887273569829257,0.7495286073114448,0.3280666974770877,0.6034136565692372,0.7816363868431909,0,0,0,0,1,1,1
0.2054587437082881,0.06674793574160487,0.062034132137245956,0.8223375276372596,0.5202800804021248,0,0,0,0,0,0,0
0.04884941557216138,0.48171777404683613,0.04498617940429972,0.5684371475094915,0.36267269417094383,0,0,0,0,0,0,0
0.8705373262920472,0.623070379945991,0.7518442371734364,0.4831994684818338,0.3350651062993967,1,1,1,0,0,0,0
0.7928098104353549,0.17050544887330277,0.8374352342020566,0.5795710294714916,0.7945251683430244,0,0,0,0,0,0,1
0.6781524307999096,0.2972892909395929,0.523800341412762,0.11444369916355956,0.8272416079603051,1,0,0,0,0,0,0
0.9011357886877717,0.9095253860309084,0.33160536617471115,0.14590389736294185,0.47679510115869295,0,0,0,1,1,1,1
0.36019596952768107,0.5612408306218676,0.5509394313707405,0.3588332433643543,0.9752303335452648,1,1,1,1,1,1,1
0.7593146843062007,0.3228982824965402,0.9466401192998205,0.6959595085759284,0.8614961041693349,0,0,0,0,1,1,1
0.1693302833049829,0.4371312428406817,0.007593539641075786,0.5486125580114616,0.9083577327267517,0,0,0,0,0,0,0
0.25260766433547355,0.7004702376250379,0.7679089886877829,0.31943797293171283,0.8970333975754128,1,1,1,0,0,0,0
0.08941945391039074,0.8593301975583468,0.5233109107009246,0.5386355307827364,0.9883225040582222,0,0,0,0,1,1,1
0.8459136010343536,0.5244034573329388,0.18423610816418767,0.1627882827869258,0.13319049042828057,0,0,0,0,0,0,0
0.8399213517227715,0.1348438896728542,0.7573957101583934,0.16291560361735224,0.431999067377723,0,0,0,0,0,0,0
0.975244216360527,0.45294043337504986,0.6398370588923579,0.004441017091055044,0.1042367097979906,0,0,0,0,0,1,1
0.9180998439620173,0.6017720018402449,0.8605674650941124,0.6581083762962974,0.6662534426686445,1,1,1,1,1,1,1
0.319324759873716,0.8809964084065899,0.3447363447826276,0.20307555860091586,0.0034149953515352216,1,1,1,1,0,0,0
0.9324542520220725,0.48456207127883855,0.9815911044657831,0.0694197847905742,0.05580965753644962,0,0,0,1,1,1,1
0.6727664530421289,0.032461064296345876,0.19742639549994334,0.10871400246888718,0.1892076717534178,0,0,0,0,0,0,0
0.7397983043187116,0.6935086332780763,0.14141508562891147,0.1857108300616086,0.8563862802268438,1,0,0,0,0,0,0
0.03896871784450029,0.4185743748147024,0.5292268632648678,0.9826538773192298,0.2119729885415198,1,1,1,1,1,1,1
0.2964695475145527,0.45470757339693557,0.2291771938175715,0.2343738297590584,0.9841023914613728,1,1,1,1,1,1,1
0.31899405649168644,0.1331847343471655,0.5318196575562447,0.30197392620097374,0.024473477519654452,0,0,0,0,1,1,1
0.011105845594405084,0.6710945792261692,0.20541988308641945,0.6106203802373701,0.9679891554946671,0,0,0,0,0,0,0
0.6436649333489812,0.6705263763702939,0.7933413283772328,0.9327682505609155,0.9189214758252953,1,1,1,1,1,1,1
0.025456440171018557,0.023057476934565502,0.32051189384387113,0.2601594406010055,0.5283654546157044,1,1,1,1,1,1,1
0.2276269097527006,0.3662045506834416,0.026584753783419846,0.7042164760666486,0.8184595384411071,0,0,0,0,0,0,0
0.6384485229175236,0.5546732831944817,0.3359822066857222,0.5679871607142828,0.8752434295267737,1,1,1,1,1,1,1
0.1591506940903462,0.9194631043240195,0.6613363827082379,0.7030655308861627,0.012645093621134751,1,1,1,1,1,1,1
0.060627276244242134,0.9063204614300016,0.10566619110384423,0.8428341176853178,0.044637856874961135,1,1,1,1,1,1,1
0.19002110779182246,0.07501482097401202,0.7854733448167899,0.6905928878554741,0.8635949322655263,1,1,1,0,0,0,0
0.8085580143212512,0.2047349153581246,0.454771387891852,0.8424655702758675,0.4156401416755423,0,0,0,0,0,0,0
0.7148087781940942,0.07310079615859444,0.3684459514502584,0.19089037050507218,0.33482765620371735,0,0,0,0,0,0,0
0.6850591481345757,0.07446032322865126,0.40593171467980993,0.23915844369499328,0.024435349103214876,0,0,0,0,0,0,0
0.6852066889442893,0.47601769768533053,0.9220985496452441,0.34055908997910245,0.1647885416909639,1,1,1,1,1,1,1
0.301932473420641,0.9109127941514739,0.5613355751431581,0.9204808458354822,0.9864289455157753,1,1,1,1,1,1,1
0.9144364828209546,0.8290593890390365,0.6267399384003342,0.5311286677491303,0.901542579521045,0,0,0,1,1,1,1
0.9907400836168576,0.15840589724428533,0.014456636701607906,0.625564951574549,0.20793721930731934,0,0,0,0,0,0,0
0.648047407886753,0.30828517799008537,0.7880468620466952,0.1579436126489152,0.2675594143845772,1,1,1,1,0,0,0
0.06627022268277527,0.6857526362768921,0.703504942999101,0.8396259584884591,0.9015266575707133,0,0,0,0,1,1,1
0.7147619274517969,0.19517366380281276,0.29640625730203873,0.6210684793258614,0.7249944762995353,1,1,1,1,1,1,0
0.43957882592743025,0.45732343806123277,0.5065843433182639,0.19009773841727795,0.12648236288579828,1,1,1,1,1,0,0
0.5619985908576969,0.11130200818920366,0.0925602082000826,0.49879918370055354,0.8398494734634303,1,1,1,1,1,1,0
0.28751306302784985,0.27891408197127165,0.9284064340367174,0.5698322702503965,0.11231713054049464,0,0,0,0,0,0,0
0.7286383826847973,0.7414490718537486,0.07248549898140233,0.9120268785335195,0.6018640679670417,0,0,0,0,1,1,1
0.4484152642193918,0.17885341608308192,0.3306580736646867,0.2933559305426541,0.2148165771677807,0,0,0,0,0,0,0
0.23384273000701383,0.29461869067015434,0.3236279639725467,0.950087885529868,0.45764160037285573,0,0,0,0,0,0,0
0.5664226793363413,0.6835149723328883,0.0917318107979268,0.9384997827758833,0.9907898921388615,0,0,0,0,0,0,0
0.37409132320261196,0.33836530997731984,0.6246042415933942,0.8244415320408846,0.10709144555282868,0,0,0,0,0,0,0
0.884098010855742,0.5018407163655773,0.652020928141135,0.1952384227326721,0.4117584766354223,0,0,0,0,0,0,0
0.13060844407373295,0.6710260170702741,0.9488780690488945,0.11927217057240913,0.9838951341825054,0,0,0,0,0,0,0
0.7513941439169752,0.4959883992339553,0.09496360045921148,0.2834490816092622,0.9129679087240377,0,0,0,0,0,0,0
0.7374542683987839,0.7381481625160916,0.5745661211516119,0.12472266180299019,0.4587298496216339,0,0,0,0,0,0,1
0.7659467347947746,0.3465838635688282,0.23809933213975876,0.3821928667038903,0.5452741198332429,1,1,1,1,0,0,0
0.3851133508744804,0.21792841841368815,0.32134997180966085,0.7690457665617152,0.889871113271488,1,1,1,1,1,1,1
0.10159518431308234,0.3393651998946854,0.8783955479538678,0.7487677177376881,0.49340651920163026,1,1,1,0,0,0,0
0.8926723161192847,0.6739575297681565,0.1776539389185423,0.6953926853302688,0.9945150633671955,0,0,0,0,0,0,0
0.2992744404612522,0.7727623425938493,0.04013880383890078,0.32284192353016017,0.9876943648406842,1,1,1,1,1,1,1
0.27470776090122817,0.9737734101570706,0.7722502075530209,0.7416421255888651,0.5528640152954486,0,0,0,0,0,0,0
0.4046968777029044,0.11626112338025185,0.22646572407982646,0.8677833305499935,0.23634120150608418,0,0,0,0,0,0,0
0.9487512299433718,0.8460419367021121,0.08476691904884859,0.860911568383314,0.3332837896710601,0,0,0,0,0,0,0
0.1345122178449908,0.8943082470642892,0.8748312340316743,0.9371119635701316,0.635385726986529,1,1,1,1,1,1,1
0.38870844899248236,0.397229033354617,0.4731790929145322,0.3436204911500965,0.6067918871463895,1,1,1,1,1,1,1
0.19045836858255982,0.5917489971102355,0.6400733643648783,0.17865855236642092,0.5132808685976203,1,1,1,1,1,1,1
0.8656061499563124,0.25773825550111884,0.7061739332789948,0.13582386061442087,0.30106651000189555,0,0,0,0,0,0,0
0.41879292056004436,0.49572143965465476,0.12787554492673647,0.5309181120706407,0.21690507604524267,0,0,0,0,0,0,0
0.14971430326997204,0.16450940866468722,0.5901536621419176,0.2883864514337847,0.025650728967044456,0,0,0,1,1,1,1
0.7758584300400448,0.32718545389375087,0.8476949633321977,0.5374113747121273,0.8557552788060923,1,1,1,1,1,0,0
0.40552773060034497,0.40077962777808707,0.37996674073952463,0.9325034768864524,0.8189532596432973,0,0,0,0,0,0,0
0.29591098792966597,0.1981393463987391,0.27075439666645607,0.9642590983982878,0.12421935636711656,0,0,0,0,0,0,0
0.3409721898050607,0.5024471118118283,0.5486469224054032,0.12396269353174427,0.7890997951368935,0,0,0,0,0,0,0
0.586206487355397,0.2884678231493165,0.05026569979375728,0.3090005984438542,0.22405600169401618,1,1,0,0,0,0,0
